country,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,driving,transit,walking
Norway,2020-02-21,1,-1,12,-4,-15,2,31.05,19.96,29.65
Norway,2020-02-22,-3,-1,9,2,-4,0,23.29,23,42.7
Norway,2020-02-23,-1,9,0,7,-2,-2,39.77,14.14,-4.95
Norway,2020-02-24,1,1,21,3,-5,0,5.90000000000001,5.86,-0.159999999999997
Norway,2020-02-25,1,1,13,-1,-4,1,5.34,3.2,4.47
Norway,2020-02-26,2,2,23,1,-4,0,10.26,7.58,6.48999999999999
Norway,2020-02-27,1,3,14,0,-5,1,8.59999999999999,6.18000000000001,7.20999999999999
Norway,2020-02-28,1,3,20,1,-5,1,22.45,14.45,27.08
Norway,2020-02-29,-4,-1,2,2,-2,0,16.55,19.83,34.15
Norway,2020-03-01,-10,2,-30,-1,-1,0,16.36,9.7,-15.4
Norway,2020-03-02,-2,2,4,0,-2,1,0.980000000000004,1.61,-2.56
Norway,2020-03-03,-1,1,6,-2,-1,1,2.48,0.950000000000003,-0.409999999999997
Norway,2020-03-04,-3,1,9,1,-2,1,6.28,7.91,3.92
Norway,2020-03-05,0,4,26,3,-2,0,12.1,5.5,17.17
Norway,2020-03-06,-2,3,18,2,-2,0,24.82,10.04,26.12
Norway,2020-03-07,-7,0,29,1,-2,0,11.53,11.71,33.68
Norway,2020-03-08,-11,-2,-37,-9,-2,1,18.28,0.390000000000001,-19.01
Norway,2020-03-09,-4,2,11,-2,-2,1,-3.65000000000001,-6.61,-6.64
Norway,2020-03-10,-5,2,-4,-7,-1,2,-6.12,-11.64,-10.81
Norway,2020-03-11,-6,9,10,-9,-3,3,-13.19,-21.38,-10.57
Norway,2020-03-12,-6,51,-1,-20,-11,5,-19.44,-43.26,-29.15
Norway,2020-03-13,-34,5,3,-39,-36,14,-26.28,-55.58,-38.99
Norway,2020-03-14,-47,-9,26,-37,-23,8,-40.86,-60.26,-46.24
Norway,2020-03-15,-71,-39,-50,-54,-27,11,-48.8,-67.09,-63.27
Norway,2020-03-16,-39,-9,22,-49,-48,18,-43.27,-69.29,-49.14
Norway,2020-03-17,-44,-15,10,-53,-51,19,-45.42,-68.81,-48.41
Norway,2020-03-18,-46,-15,18,-55,-52,20,-45.93,-70.37,-46.56
Norway,2020-03-19,-44,-11,24,-56,-52,20,-44.18,-71.96,-44.76
Norway,2020-03-20,-44,-12,31,-55,-52,21,-41.13,-69.03,-41.1
Norway,2020-03-21,-49,-10,80,-42,-33,9,-44.1,-69.46,-37.42
Norway,2020-03-22,-65,-32,-8,-57,-34,12,-46.21,-67.12,-48.75
Norway,2020-03-23,-41,-14,-1,-58,-52,20,-40.71,-68.26,-49.49
Norway,2020-03-24,-45,-14,-8,-59,-53,20,-42.43,-69.26,-50.79
Norway,2020-03-25,-45,-13,0,-58,-52,20,-40.74,-69.04,-47.37
Norway,2020-03-26,-43,-10,29,-56,-52,20,-37.18,-68.83,-43.25
Norway,2020-03-27,-42,-9,16,-57,-50,21,-35.88,-67.87,-42.51
Norway,2020-03-28,-47,-8,29,-50,-33,10,-38.47,-68.88,-39.6
Norway,2020-03-29,-65,-32,-5,-57,-34,11,-41.35,-68.96,-45.1
Norway,2020-03-30,-37,-11,37,-53,-51,18,-32.46,-66.12,-40.27
Norway,2020-03-31,-36,-7,23,-52,-51,18,-30.86,-65.92,-39.19
Norway,2020-04-01,-36,-6,18,-54,-50,19,-29.38,-66.12,-40.74
Norway,2020-04-02,-37,-4,-7,-58,-50,20,-28.38,-68.57,-43.5
Norway,2020-04-03,-35,-3,13,-53,-49,19,-23.28,-68.62,-34.96
Norway,2020-04-04,-40,-3,32,-46,-31,9,-35.61,-67.36,-37.99
Norway,2020-04-05,-60,-22,14,-52,-32,11,-36.44,-67.06,-45.11
Norway,2020-04-06,-16,9,89,-46,-58,17,-18.21,-63.74,-25.62
Norway,2020-04-07,-12,27,104,-44,-59,16,-17.13,-64.93,-25.83
Norway,2020-04-08,-11,40,37,-52,-64,18,-20.01,-63.57,-35.46
Norway,2020-04-09,-80,-80,166,-58,-85,25,-28.3,-64.35,-32.55
Norway,2020-04-10,-81,-80,163,-58,-85,26,-31.17,-63.65,-32.03
Norway,2020-04-11,-43,-2,-2,-55,-36,9,-42.86,-68.91,-55.23
Norway,2020-04-12,-63,-31,12,-52,-34,10,-34.45,-62.77,-43.21
Norway,2020-04-13,-80,-80,70,-63,-86,27,-23.76,-58.33,-44.54
Norway,2020-04-14,-26,7,3,-52,-47,17,-23.17,-58.77,-40.66
Norway,2020-04-15,-29,-3,44,-47,-47,17,-19.53,-54.65,-27.82
Norway,2020-04-16,-28,-2,53,-48,-46,17,-18.75,-58.52,-29.44
Norway,2020-04-17,-24,3,68,-44,-44,16,-12.96,-56.28,-23.89
Norway,2020-04-18,-31,3,99,-30,-21,6,-15.58,-57.75,-20.03
Norway,2020-04-19,-41,0,88,-32,-20,6,-13.68,-53.59,-19.36
Norway,2020-04-20,-17,1,106,-37,-43,13,-9.14,-52.09,-16.36
Norway,2020-04-21,-20,5,135,-34,-42,12,-8.58,-49.64,-9.78
Norway,2020-04-22,-22,4,130,-36,-42,12,-7.23999999999999,-48.84,-13.21
Norway,2020-04-23,-22,5,93,-38,-41,13,-5,-50.17,-15.47
Norway,2020-04-24,-25,2,56,-42,-41,13,-4.01000000000001,-52.63,-25.62
Norway,2020-04-25,-29,1,95,-29,-19,5,-13.79,-56.06,-21.14
Norway,2020-04-26,-43,0,48,-37,-19,4,-6.40000000000001,-51.66,-27.33
Norway,2020-04-27,-19,-1,20,-41,-38,13,-10.92,-52.73,-35.78
Norway,2020-04-28,-18,3,48,-38,-37,11,-7.78,-51.99,-27.09
Norway,2020-04-29,-16,7,56,-35,-37,12,-2.89,-47.69,-18.91
Norway,2020-04-30,-5,39,51,-34,-38,9,10.62,-52.82,-25.05
Norway,2020-05-01,-74,-78,119,-55,-82,24,-8.26000000000001,-52.73,-27.84
Norway,2020-05-02,-16,17,95,-25,-16,4,-5.31999999999999,-51.09,-16.18
Norway,2020-05-03,-39,0,48,-34,-17,2,5.28,-47.47,-21.45
Norway,2020-05-04,-11,4,51,-35,-36,11,-0.269999999999996,-42.83,-15.71
Norway,2020-05-05,-13,5,66,-33,-35,11,-0.329999999999998,-44.56,-13.72
Norway,2020-05-06,-13,6,74,-32,-34,11,1.83,-43.13,-8.28
Norway,2020-05-07,-14,9,70,-34,-34,11,3.64,-45.13,-10.59
Norway,2020-05-08,-14,4,64,-33,-32,10,10.82,-43.02,-8.75
Norway,2020-05-09,-18,5,84,-22,-11,3,0.0900000000000034,-43.1,-4.44
Norway,2020-05-10,-42,0,2,-44,-15,5,0.170000000000002,-43.65,-28.78
Norway,2020-05-11,-10,3,39,-33,-32,11,0,0,0
Norway,2020-05-12,-9,9,27,-34,-29,10,0,0,0
Norway,2020-05-13,-9,8,52,-30,-27,10,5.48999999999999,-40.27,-10.06
Norway,2020-05-14,-5,15,43,-31,-27,8,7.77,-40.96,-8.37
Norway,2020-05-15,-7,12,35,-32,-26,9,12.64,-42.98,-6.52
Norway,2020-05-16,-15,16,21,-30,-10,4,-0.659999999999997,-46.15,-14.72
Norway,2020-05-17,-29,-22,19,-22,-6,1,-8.56999999999999,-41.46,-9.34999999999999
Norway,2020-05-18,-14,-8,61,-30,-27,9,8.56999999999999,-39.72,-18.65
Norway,2020-05-19,-6,5,92,-26,-25,7,17.11,-33.41,-4.26000000000001
Norway,2020-05-20,9,41,127,-17,-25,3,43.64,-34.74,-0.859999999999999
Norway,2020-05-21,-61,-70,227,-44,-81,19,27.26,-33.65,-6.65000000000001
Norway,2020-05-22,-1,15,92,-36,-49,11,30.69,-34.97,2.03
Norway,2020-05-23,-16,2,74,-27,-9,3,20.18,-39.34,-4.81
Norway,2020-05-24,-26,9,27,-29,-8,0,43.12,-30.58,-19.2
Norway,2020-05-25,0,10,106,-24,-26,6,24.09,-30.84,2.34
Norway,2020-05-26,-2,8,74,-27,-23,7,22.77,-28.07,1.76000000000001
Norway,2020-05-27,-1,11,82,-26,-23,7,25.25,-30.09,6.54000000000001
Norway,2020-05-28,0,16,98,-24,-23,6,35.76,-29.55,10.01
Norway,2020-05-29,0,18,142,-17,-23,2,72.06,-22.86,18.97
Norway,2020-05-30,-16,2,210,-4,-3,-3,38.72,-24.97,22.4
Norway,2020-05-31,-13,49,172,-12,-3,-3,30.2,-31.2,-9.41
Norway,2020-06-01,-54,-66,314,-31,-80,9,56.95,-19.99,2.02
Norway,2020-06-02,7,31,119,-19,-22,3,36.64,-20.76,13.01
Norway,2020-06-03,1,13,97,-22,-21,5,35.66,-20.55,10.45
Norway,2020-06-04,-1,12,60,-26,-22,6,38.21,-18.16,6.29000000000001
Norway,2020-06-05,-5,7,42,-27,-21,6,44.93,-20.24,9.84
Norway,2020-06-06,-8,6,47,-24,-2,2,37.26,-23.57,12.97
Norway,2020-06-07,-24,7,11,-34,-4,3,46.98,-21.14,-10.48
Norway,2020-06-08,2,7,72,-24,-22,6,43.85,-19.57,11.14
Norway,2020-06-09,3,8,104,-22,-21,4,45.65,-13.55,16.13
Norway,2020-06-10,3,11,111,-21,-21,4,48.7,-15.02,23.26
Norway,2020-06-11,6,18,153,-18,-22,3,56.97,-11.82,31.37
Norway,2020-06-12,8,15,175,-12,-22,0,84.41,-8.61,46.1
Norway,2020-06-13,-6,9,207,-1,0,-4,54.75,-7.91,47.03
Norway,2020-06-14,-4,41,136,-8,1,-6,68.44,-12.12,8.69
Norway,2020-06-15,14,19,181,-13,-23,2,65.35,-3.72,30.15
Norway,2020-06-16,13,19,181,-13,-23,2,62.89,-5.5,29.6
Norway,2020-06-17,13,19,173,-13,-23,2,68.42,-5.54000000000001,37.97
Norway,2020-06-18,16,24,187,-12,-23,1,78.81,-2.8,39.98
Norway,2020-06-19,10,13,190,-9,-24,-1,97.11,-0.670000000000002,50.77
Norway,2020-06-20,-3,8,169,-3,-2,-4,66.63,-12.2,41
Norway,2020-06-21,-6,32,51,-21,-3,-2,86.01,-10.09,-0.0499999999999972
Norway,2020-06-22,20,18,122,-18,-34,4,90.88,-3.95999999999999,33.06
Norway,2020-06-23,15,20,209,-12,-33,2,86.51,-2.66,41.37
Norway,2020-06-24,12,15,205,-12,-32,2,98.51,0.909999999999997,47.58
Norway,2020-06-25,14,19,215,-13,-33,1,106.3,-0.590000000000003,50.49
Norway,2020-06-26,5,10,224,-10,-34,0,125.97,2.34999999999999,62.12
Norway,2020-06-27,-8,5,241,4,-7,-6,89.48,-1.86,53.86
Norway,2020-06-28,-5,35,37,-20,-4,-2,114.64,-11.08,1.34
Norway,2020-06-29,19,16,112,-20,-38,5,109.55,-2.66,37.91
Norway,2020-06-30,18,13,99,-22,-37,5,111.89,-1.81999999999999,42.26
Norway,2020-07-01,17,12,141,-18,-38,4,119.72,3.73,58.32
Norway,2020-07-02,16,14,135,-21,-39,4,124.58,3.05,54.36
Norway,2020-07-03,6,4,96,-22,-38,4,142.93,1.87,56.28
Norway,2020-07-04,0,4,156,0,-6,-3,121.68,0.0400000000000063,69.34
Norway,2020-07-05,-4,31,26,-24,-10,1,146.2,-6.44,14.34
Norway,2020-07-06,23,16,130,-23,-50,7,158.62,1.8,54.81
Norway,2020-07-07,18,13,158,-23,-50,6,152.13,5.48,61.1
Norway,2020-07-08,15,12,195,-21,-49,5,156,5.73999999999999,70.48
Norway,2020-07-09,12,12,213,-21,-50,5,160.49,5.92,73.07
Norway,2020-07-10,7,5,170,-21,-49,4,176.68,6.37,73.57
Norway,2020-07-11,-2,3,174,-1,-8,-4,161.1,5,82.76
Norway,2020-07-12,12,49,97,-8,-6,-3,184.19,2.19,36.6
Norway,2020-07-13,24,16,222,-19,-58,6,182.88,4.97,71.05
Norway,2020-07-14,19,13,184,-27,-59,8,181.02,5.95999999999999,70.28
Norway,2020-07-15,15,14,252,-20,-57,6,186.49,7.28,81.54
Norway,2020-07-16,10,11,289,-20,-58,5,180.97,7.3,79.26
Norway,2020-07-17,6,3,162,-22,-57,6,197.32,13.74,79.96
Norway,2020-07-18,-4,2,131,-8,-11,-2,172.18,7.75,76.64
Norway,2020-07-19,9,47,86,-12,-8,-2,189.47,5.18000000000001,38.87
Norway,2020-07-20,26,18,241,-18,-61,6,194.57,11.89,76.52
Norway,2020-07-21,20,13,227,-22,-61,7,179.91,9.36,79.38
Norway,2020-07-22,15,13,249,-20,-59,6,177.55,5.04000000000001,79.91
Norway,2020-07-23,11,12,270,-21,-59,6,179.42,7.53,79.21
Norway,2020-07-24,1,1,253,-20,-58,5,181.46,5.01000000000001,85.06
Norway,2020-07-25,-8,0,229,5,-11,-5,150.8,1.44,82.43
Norway,2020-07-26,-1,38,50,-19,-11,-1,167.55,0.480000000000004,21.81
Norway,2020-07-27,19,15,197,-22,-57,7,153.17,9.81999999999999,63.23
Norway,2020-07-28,12,9,162,-29,-57,9,147.84,3.87,55.8
Norway,2020-07-29,10,10,183,-26,-57,8,152.83,4.63,63.6
Norway,2020-07-30,8,11,247,-22,-57,6,149.56,5.81999999999999,72.21
Norway,2020-07-31,-2,0,276,-18,-56,3,142.79,6.08,73.85
Norway,2020-08-01,-12,-2,241,4,-11,-6,124.6,7.37,75.58
Norway,2020-08-02,0,42,60,-14,-8,-2,137.46,6.05,28.6
Norway,2020-08-03,14,14,168,-20,-46,5,133.07,20,75.19
Norway,2020-08-04,11,10,182,-19,-46,5,124.93,19.22,76.16
Norway,2020-08-05,6,8,103,-28,-46,7,135.74,18.23,64.75
Norway,2020-08-06,6,10,191,-20,-45,5,134.39,25.19,90.36
Norway,2020-08-07,-2,1,222,-17,-45,2,140.17,34.19,107.83
Norway,2020-08-08,-12,-1,216,0,-10,-4,108.15,31.16,107.35
Norway,2020-08-09,5,44,131,-4,-4,-5,122.77,37.11,81
Norway,2020-08-10,7,11,184,-18,-39,3,110.61,63.76,147.9
Norway,2020-08-11,4,8,214,-18,-38,3,106.13,66.84,137.54
Norway,2020-08-12,5,11,225,-17,-36,2,106.26,64.89,125.65
Norway,2020-08-13,5,12,156,-22,-37,3,108.8,53.52,115.81
Norway,2020-08-14,0,3,180,-19,-37,2,111.69,50.08,112.23
Norway,2020-08-15,-9,1,204,-4,-8,-3,80.31,39.81,107.12
Norway,2020-08-16,-2,35,118,-9,-3,-4,91.97,34.48,65.99
Norway,2020-08-17,5,9,171,-17,-31,2,76.32,50.48,97.74
Norway,2020-08-18,1,6,176,-18,-28,2,74.25,40.56,90.2
Norway,2020-08-19,3,9,124,-20,-28,3,74.02,34.82,86.61
Norway,2020-08-20,1,7,112,-22,-29,3,74.87,29.74,79.88
Norway,2020-08-21,-7,0,66,-25,-28,4,78.55,19.8,63.83
Norway,2020-08-22,-6,1,69,-18,-7,0,61.61,19.5,83.75
Norway,2020-08-23,-11,18,40,-21,-3,0,64.67,9.37,33.97
Norway,2020-08-24,2,2,79,-23,-27,3,57.93,15.73,51.43
Norway,2020-08-25,1,3,91,-22,-27,3,56.44,14.06,54.45
Norway,2020-08-26,0,3,91,-23,-25,3,57.68,12.12,57
Norway,2020-08-27,-1,4,97,-23,-25,2,60.23,13.61,57.52
Norway,2020-08-28,-3,2,97,-19,-25,1,81.47,18.63,69.28
Norway,2020-08-29,-8,-1,124,-13,-5,-1,53.97,17.11,78.36
Norway,2020-08-30,-7,21,63,-17,-1,-3,63.91,5.03,22.88
Norway,2020-08-31,1,3,99,-21,-25,2,52.21,6.44,41.75
Norway,2020-09-01,0,4,115,-19,-25,2,52.44,9.68000000000001,51.24
Norway,2020-09-02,-2,3,112,-21,-24,2,51.22,10.17,52.47
Norway,2020-09-03,-3,3,68,-25,-25,3,56.1,6.67,45.97
Norway,2020-09-04,-4,2,70,-22,-24,2,73.78,19.3,59.94
Norway,2020-09-05,-8,-2,92,-17,-8,-1,49.53,16.7,66.54
Norway,2020-09-06,-13,13,45,-21,-5,-1,62.43,-1.01000000000001,17.74
Norway,2020-09-07,-3,0,56,-25,-25,3,43.72,3.68000000000001,26.01
Norway,2020-09-08,-2,1,62,-24,-24,3,43.46,2.63,33.83
Norway,2020-09-09,-4,0,55,-27,-23,3,45.11,3.01,32.95
Norway,2020-09-10,-2,5,80,-25,-23,2,47.85,1.79000000000001,36.94
Norway,2020-09-11,-2,2,61,-23,-23,1,64.25,6.22,45.84
Norway,2020-09-12,-5,-1,88,-18,-6,-2,42.48,8.45,61.54
Norway,2020-09-13,-17,9,33,-23,-5,-2,54.91,-0.840000000000003,14.02
Norway,2020-09-14,-1,1,79,-22,-20,1,41.91,0.25,30.39
Norway,2020-09-15,1,3,75,-22,-20,2,42.08,-0.5,29.89
Norway,2020-09-16,-1,1,80,-24,-20,2,46.05,3.5,36.23
Norway,2020-09-17,0,4,89,-23,-21,1,52.46,14.11,42.6
Norway,2020-09-18,-1,3,81,-20,-20,1,70,18.16,56.86
Norway,2020-09-19,-6,-1,135,-12,-5,-3,44.28,17.79,69.66
Norway,2020-09-20,-11,12,45,-20,-4,-2,65.42,20.66,38.15
Norway,2020-09-21,-3,1,53,-29,-22,3,41.47,11.38,45.53
Norway,2020-09-22,-2,2,55,-30,-21,3,37.94,1.89,44.38
Norway,2020-09-23,-7,0,28,-34,-20,4,38.89,0.209999999999994,31.2
Norway,2020-09-24,-8,0,23,-35,-20,4,41.35,-0.0999999999999943,30.61
Norway,2020-09-25,-6,1,44,-29,-19,3,56.91,0.859999999999999,46.91
Norway,2020-09-26,-11,-1,52,-35,-7,1,34.98,-13.91,53.19
Norway,2020-09-27,-19,7,47,-31,-4,0,43.34,-12.74,27.79
Norway,2020-09-28,-3,0,81,-36,-26,4,43.66,-8.97,48.05
Norway,2020-09-29,-4,0,49,-40,-26,5,38.23,-13.07,39.19
Norway,2020-09-30,-2,4,62,-39,-26,4,47.05,-13.68,45.85
Norway,2020-10-01,-4,4,68,-35,-25,3,44.76,-4.29000000000001,33.01
Norway,2020-10-02,-6,1,66,-28,-25,3,47.4,-3.34999999999999,37.32
Norway,2020-10-03,-12,-2,83,-22,-8,-1,28.95,-8.67,43.83
Norway,2020-10-04,-25,0,9,-31,-9,1,46.88,-9,-1.37
Norway,2020-10-05,-1,4,79,-25,-28,4,32.03,-5.8,23.93
Norway,2020-10-06,-3,2,52,-29,-28,4,30.71,-6.93000000000001,16.71
Norway,2020-10-07,-4,3,52,-30,-27,4,35,-4.53,20.99
Norway,2020-10-08,-5,4,59,-32,-29,5,37.53,-3.45999999999999,26.22
Norway,2020-10-09,-6,0,65,-29,-30,4,42.74,-6.54000000000001,34.67
Norway,2020-10-10,-13,-3,54,-28,-6,1,19.52,-9.77,27.58
Norway,2020-10-11,-18,6,39,-22,-4,0,35.88,-9.52,8.08
Norway,2020-10-12,-2,3,52,-26,-18,3,21.57,-6.8,16.97
Norway,2020-10-13,-2,3,52,-27,-18,3,19.88,-11.5,16.55
Norway,2020-10-14,-2,3,45,-28,-16,4,22.28,-5.87,19.7
Norway,2020-10-15,-2,5,43,-28,-17,3,26.33,-8.26000000000001,25.01
Norway,2020-10-16,-2,3,45,-26,-17,3,33.58,-4.15000000000001,32.55
Norway,2020-10-17,-5,1,44,-26,-5,1,15.04,-5.61,37.04
Norway,2020-10-18,-16,3,23,-27,-4,1,25.22,-17.07,3.42
Norway,2020-10-19,0,4,20,-28,-17,4,15.87,-12.15,6.87
Norway,2020-10-20,-5,0,-9,-32,-18,6,11.78,-11.42,-0.379999999999995
Norway,2020-10-21,-3,3,2,-31,-15,5,14.97,-13.72,9.33
Norway,2020-10-22,-2,8,10,-30,-15,4,20.61,-13.17,12.05
Norway,2020-10-23,-2,3,22,-27,-15,4,28.45,-7.88,24.46
Norway,2020-10-24,-5,2,30,-28,-5,1,9.49,-14.27,27.04
Norway,2020-10-25,-26,0,-18,-35,-7,3,10.33,-17.18,-14.72
Norway,2020-10-26,-4,2,11,-29,-16,5,11.67,-17.95,0.659999999999997
Norway,2020-10-27,-5,3,11,-32,-17,5,9.84,-18.33,-0.849999999999994
Norway,2020-10-28,-6,2,11,-33,-16,6,10.51,-18.85,5.03
Norway,2020-10-29,-6,4,24,-33,-18,5,12.32,-20.02,8.25
Norway,2020-10-30,-9,2,3,-34,-18,6,14.42,-16.12,12.67
Norway,2020-10-31,-12,1,28,-31,-5,2,5.36,-14.63,23.88
Norway,2020-11-01,-31,-9,-25,-41,-7,4,0.0600000000000023,-20.87,-21.32
Norway,2020-11-02,-11,-2,5,-35,-20,7,2.56,-19.99,-1.40000000000001
Norway,2020-11-03,-8,1,17,-34,-20,6,0.599999999999994,-19.91,1.56999999999999
Norway,2020-11-04,-12,-1,9,-38,-19,7,-2.56999999999999,-23.8,-2.72
Norway,2020-11-05,-14,1,5,-39,-20,8,-1.31,-26.12,-2.78
Norway,2020-11-06,-16,-1,19,-39,-22,8,-0.959999999999994,-28.72,0.590000000000003
Norway,2020-11-07,-19,-1,20,-42,-9,5,-19.92,-34.31,-11.28
Norway,2020-11-08,-35,-7,12,-41,-10,4,-13.26,-35.96,-20.62
Norway,2020-11-09,-15,-5,10,-41,-24,9,-7.88,-30.4,-11.87
Norway,2020-11-10,-15,-1,11,-41,-25,9,-8.34999999999999,-31.78,-9.69
Norway,2020-11-11,-16,-2,7,-42,-24,9,-8.40000000000001,-32.57,-10.4
Norway,2020-11-12,-10,7,7,-42,-24,9,-5.04000000000001,-32.85,-9.56
Norway,2020-11-13,-15,0,3,-42,-25,10,-1.90000000000001,-30.77,-6.23
Norway,2020-11-14,-18,-1,32,-41,-11,5,-18.81,-36.56,-11.38
Norway,2020-11-15,-42,-14,-22,-50,-15,6,-15.28,-37.36,-31.49
Norway,2020-11-16,-12,-2,-1,-42,-25,9,-5.69,-32.18,-12.84
Norway,2020-11-17,-13,-1,-2,-43,-25,9,-8.45999999999999,-35.97,-12.69
Norway,2020-11-18,-15,-2,-5,-45,-23,10,-8.31999999999999,-33.62,-12.38
Norway,2020-11-19,-12,3,-2,-46,-24,9,-4.47,-32.81,-13.55
Norway,2020-11-20,-10,3,9,-42,-24,9,-1.12,-34.54,-7.36
Norway,2020-11-21,-16,0,-6,-47,-11,6,-20.11,-37.85,-17.6
Norway,2020-11-22,-41,-13,-19,-50,-14,6,-15.71,-35.02,-29.35
Norway,2020-11-23,-1,3,6,-42,-24,8,-7.18000000000001,-32.86,-12.23
Norway,2020-11-24,-3,4,1,-43,-23,8,-8.7,-35.34,-8.92
Norway,2020-11-25,-4,5,-3,-45,-22,9,-5.42,-36.62,-9.48
Norway,2020-11-26,-2,8,14,-43,-22,8,-3.25,-31.61,-5.27
Norway,2020-11-27,-1,5,4,-42,-22,8,1.38,-31.9,-4.02
Norway,2020-11-28,-12,2,5,-45,-8,5,-18.8,-40.05,-17.2
Norway,2020-11-29,-42,-12,-21,-51,-12,6,-18.03,-37.67,-33.55
Norway,2020-11-30,-1,6,-12,-44,-23,8,-5.59999999999999,-36.85,-10.7
Norway,2020-12-01,-3,8,15,-41,-22,8,-5.70999999999999,-35.72,-7.27
Norway,2020-12-02,-8,5,-10,-44,-21,9,-7.75,-36.88,-9.49
Norway,2020-12-03,-9,6,-11,-45,-22,9,-4.64,-36.6,-9.56
Norway,2020-12-04,-11,3,-8,-42,-21,9,0.519999999999996,-31.53,-1.86
Norway,2020-12-05,-15,1,-4,-44,-7,5,-18.66,-39.72,-13.68
Norway,2020-12-06,-15,46,-21,-48,-8,5,-17.5,-40.01,-32.03
Norway,2020-12-07,-6,2,-9,-43,-23,8,-5.20999999999999,-35.27,-8.44
Norway,2020-12-08,-5,5,-5,-43,-21,8,-7.45999999999999,-33.11,-9.54000000000001
Norway,2020-12-09,-6,4,0,-44,-21,8,-6.12,-36.45,-8.77
Norway,2020-12-10,-3,9,-4,-43,-21,8,0.799999999999997,-33.86,-5.01000000000001
Norway,2020-12-11,-3,5,-7,-41,-21,8,7.81999999999999,-32.97,0.75
Norway,2020-12-12,-10,2,-4,-40,-7,4,-12.82,-39.93,-10.62
Norway,2020-12-13,10,95,-25,-43,-3,5,-14.27,-39.59,-35.81
Norway,2020-12-14,2,4,-13,-42,-24,8,1.92,-31.49,-2.26
Norway,2020-12-15,5,10,-7,-41,-24,8,4.06,-32.1,-2.47
Norway,2020-12-16,5,11,0,-40,-23,8,6.53,-30.93,1.86
Norway,2020-12-17,3,12,-13,-41,-23,8,11.55,-33.27,2.12
Norway,2020-12-18,-4,3,-18,-40,-23,9,15.82,-32.87,5.03
Norway,2020-12-19,-12,0,-17,-38,-12,5,-9.09,-42.72,-14.16
Norway,2020-12-20,17,127,-35,-43,-5,6,-16.48,-44.89,-35.57
Norway,2020-12-21,25,22,2,-41,-39,9,10.68,-41.04,0.510000000000005
Norway,2020-12-22,24,33,-3,-41,-43,9,14.45,-42.85,-4.33
Norway,2020-12-23,7,36,9,-46,-56,12,-7.04000000000001,-52.52,-24.22
Norway,2020-12-24,-67,-39,-6,-71,-82,18,-58.4,-70.88,-67
Norway,2020-12-25,-88,-92,16,-77,-87,24,-44.92,-62.51,-63.19
Norway,2020-12-26,-82,-83,-14,-60,-44,8,-24.13,-54.57,-48.97
Norway,2020-12-27,-51,-9,-42,-56,-21,7,-16.74,-47.64,-50.65
Norway,2020-12-28,-4,2,5,-53,-64,15,-0.829999999999998,-43.6,-30.32
Norway,2020-12-29,-8,1,21,-54,-64,15,-4.28,-41.4,-28.67
Norway,2020-12-30,-5,19,19,-54,-64,15,11.61,-38.47,-27.18
Norway,2020-12-31,-46,-12,44,-64,-77,19,-19.76,-42.89,-15.93
Norway,2021-01-01,-83,-89,21,-72,-85,24,-33.38,-55.61,-51.15
Norway,2021-01-02,-35,-14,8,-47,-18,5,-8.02,-38.18,-35.34
Norway,2021-01-03,-45,-18,2,-43,-9,6,-6.95,-35.68,-31.78
Norway,2021-01-04,-21,-7,-4,-48,-34,12,-13.84,-36.85,-20.03
Norway,2021-01-05,-24,-8,-1,-49,-31,12,-15.24,-31.95,-19.89
Norway,2021-01-06,-27,-10,-4,-48,-31,13,-17.74,-37.5,-22.17
Norway,2021-01-07,-29,-10,-4,-51,-30,13,-15.9,-38.79,-19.76
Norway,2021-01-08,-30,-11,-3,-51,-28,14,-12.01,-36.76,-21.03
Norway,2021-01-09,-34,-11,15,-51,-19,9,-24.96,-40.21,-26.72
Norway,2021-01-10,-52,-22,0,-51,-18,8,-16.4,-33.81,-25.97
Norway,2021-01-11,-24,-11,-7,-47,-30,12,-9.99,-29.67,-15.13
Norway,2021-01-12,-21,-7,-3,-48,-31,12,-13.24,-31.21,-15.94
Norway,2021-01-13,-24,-9,-1,-49,-30,12,-13.27,-31.09,-13.6
Norway,2021-01-14,-25,-6,0,-49,-30,12,-10.16,-29.38,-16.22
Norway,2021-01-15,-27,-10,0,-49,-29,12,-3.54000000000001,-29.31,-14.84
Norway,2021-01-16,-31,-12,21,-49,-19,8,-20.6,-30.85,-21.95
Norway,2021-01-17,-52,-26,-18,-55,-20,7,-13.92,-29.84,-27.34
Norway,2021-01-18,-23,-12,-11,-47,-30,11,-9.55,-22.89,-12.92
Norway,2021-01-19,-21,-8,-5,-46,-29,11,-10.26,-24.97,-12.19
Norway,2021-01-20,-23,-8,-13,-46,-27,11,-10.72,-22.07,-14.23
Norway,2021-01-21,-25,-9,-22,-49,-27,12,-10.03,-20.63,-17.53
Norway,2021-01-22,-25,-8,-12,-47,-25,11,-0.0400000000000063,-24.58,-11.54
Norway,2021-01-23,-33,-9,16,-49,-15,7,-24.09,-35.55,-19.13
Norway,2021-01-24,-52,-23,-6,-54,-17,6,-18.07,-38.94,-32.66
Norway,2021-01-25,-28,-11,9,-50,-30,11,-15.75,-39.43,-21.08
Norway,2021-01-26,-29,-11,15,-50,-30,11,-18.78,-34.76,-21.66
